"","Specie.green","Specie.blue","Specie.turquoise","Specie.brown","Specie.yellow","Specie.black","Specie.red","KEGG.green","KEGG.black","KEGG.brown","KEGG.red","KEGG.purple","KEGG.magenta","Immune.pink","Immune.turquoise","Immune.purple","Immune.yellow","Immune.blue","Immune.brown","Immune.magenta","Immune.black","Immune.greenyellow","Metabolome.black","Metabolome.turquoise","Metabolome.blue","Metabolome.pink","Metabolome.green","Metabolome.yellow","Metabolome.brown","Metabolome.magenta","Metabolome.red"
"SAM000418_tp3","-0.0201312149161177","-0.0186288550739796","-0.0198510981321682","-0.0112654991407119","-0.009848841282067","-0.0103908465910876","-0.0225228352143826","-0.0084975082061067","-0.0290337128496649","-0.0202739088547903","-0.0184885919445964","-0.0120738006374038","-0.021156964920194","0.0251203773810997","-0.0490469008532092","-0.0239306079901858","0.00594278769218965","-0.0141906936655532","-0.0241151569210513","0.0127721423783393","-0.0250280260220764","0.0248381363863998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000419_tp1","-0.0323910329615633","-0.0184545249987033","-0.0319549711199689","-0.0122117839810622","-0.00901864706411968","-0.0158260495627064","-0.014563797335902","-0.00955234251033807","-0.00437291331577877","-0.0301563372207593","-0.0156540768716324","-0.041160572142997","0.00659523272326369","-0.0320493423524353","-0.0497655824876723","-0.0347237534861538","-0.036725480701676","0.0120833687795335","-0.0206147126431123","-0.0461793766994137","0.0914559211209443","0.0400498317314633","0.070747308687932","-0.0452515422998777","0.007863259354724","0.0264842157950572","0.0214477399027034","0.042739875301317","0.0182196873258905","-0.0312327332023608","0.0491726834834977"
"SAM000420_tp1","0.0364221667728198","0.00956294763687011","-0.00373456152340349","-0.00977983196660362","-0.0082346584474993","0.0057753708001331","-0.00887589429422692","-0.00711995079123561","-0.0148456922010798","-0.00854187236596159","0.0457245527903211","0.024794032038941","-0.0160603355375065","0.0306886673985366","-0.0176367199031313","0.00629944531736555","-0.0352300838531607","-0.0210405421946823","-0.0483571843271344","0.0343441184849636","-0.0224777372653801","0.035376604857291","-0.0386521910918039","0.0418109270923632","-0.0214757891531305","0.0489317996028518","-0.0182736643813509","-0.0768607962402093","0.019315082643072","0.0963959340366712","-0.0555208058474362"
"SAM000421_tp1","0.0210572395386696","0.0742913395215786","-0.0297440277667264","-0.00254566295087852","-0.00048270978651361","0.0393514078550552","0.0570474075611997","-0.0131957081593245","0.00472513461185934","-0.000292019047745882","-0.0108021235150146","-0.0382586478520281","-0.0232019240412884","0.00935773990531841","0.0257633753379148","0.0160406894652272","-0.0321161916365503","-0.0722273127388762","-0.0663871712761732","-0.00326686504124453","-0.0649285882985465","0.0035830704135343","-0.00159707988027014","0.0803203266134924","-0.0429573002301289","-0.0570040030039994","-0.0260945410516129","-0.0780398783441678","-0.0546378139315434","0.00869727919055701","-0.0599527906185111"
"SAM000422_tp1","0.0802001626252125","0.0617247581673763","-0.0353068332341733","-0.0110704843664857","0.00555608498701122","0.0694656164158871","0.00962984192493628","-0.00462841342470812","0.00244905722410429","-0.0271237171137881","-0.0175384023612171","-0.00281484591341043","-0.00290964068648763","-0.0350934597965127","-0.0114813445311653","-0.0477411308556309","-0.0219756954392862","-0.0220489834453478","-0.0512850100195084","0.0119393746583621","-0.0409998698129914","-0.110770683845497","-0.00879293801662263","0.0640485403640095","-0.00776924352299252","0.0603988155112034","-0.008909338268526","-0.0310093009230905","0.0232518569618328","-0.0263406840314321","-0.0529805057292493"
"SAM000422_tp2","0.031653954311487","0.0469388199509221","0.153217962301557","-0.00993453351170696","-0.00341771762775559","0.0732648666465695","0.0890770400474895","0.0753043395551699","-0.0307435847675302","-0.0266850176895175","-0.00679979814576954","0.138442365752016","0.0141645559315306","0.0246212437607099","-0.040096735246994","-0.0381792797145586","0.016686659926591","0.0273575535445496","0.0623221176872229","0.110870847242592","-0.0030791616534133","0.0266459317786134","0.222163867265373","0.103340940124313","0.0132244561786099","-0.0583115031799116","0.0783806558571823","-0.0363701190506769","0.0400963065328048","-0.0449415040959947","-0.0180785451378934"
"SAM000422_tp3","0.171845441049629","0.114397586794616","-0.0300083028149052","-0.0123944447887569","-0.00240686017774061","0.049005266870167","0.00346433815033938","0.00405170891141504","-0.0243306643425709","-0.0137520390082374","-0.0115586040396986","0.0481380972637069","0.0128597221024127","-0.0407499096784698","-0.0305443996447772","-0.0579151691254425","-0.0445592196611547","0.00327774092864691","-0.0334783956829746","0.0182384461742877","-0.0303632531335268","-0.0627414092106844",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000424_tp1","-0.0304778749628817","-0.0283066823559671","-0.0333027198254943","-0.0116443458890482","-0.00911851996534502","-0.0129387906065912","-0.0185498532725791","-0.00994721949588688","-0.00437749230057706","-0.0235253240213502","-0.0214461472634934","0.00876145667955211","-0.0232262790660355","0.0729404529252068","0.0226660096975736","0.00753803223391807","0.125013198761087","-0.0285225873952833","0.0395469182992684","-0.0233648823451977","-0.0285478736301414","-0.0107955369475899","-0.0619473663142599","-0.0469483472123684","-0.0490150027498663","0.0577651996503229","-0.0389422807685506","0.000938905702597394","-0.0269901467683898","-0.0293664487622711","0.0186561297207102"
"SAM000424_tp2","-0.0294939792736933","-0.0101308844599356","0.145956211731914","-0.0121055003781048","-0.00956899705960489","-0.0119011990140557","0.00138372711764237","-0.00559728887936634","-0.045958742656803","-0.0222403543462403","-0.0167022199872586","0.0117379269116116","-0.0169474351925635","0.0900817283433799","0.00823171735625819","-0.020429510787056","0.103575957204157","-0.0128476110856924","0.009089723760616","-0.0184039763275729","0.0119568097847548","-0.0716356998325398",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000424_tp3","-0.0279411082121788","-0.0133494635073084","-0.02999943659138","-0.0112438874084828","-0.00982697172523773","-0.0131160170051093","-0.0196898101309719","-0.0133246919462618","-0.00694916831351201","-0.0361924777967287","-0.0234244620631551","-0.010103901478375","-0.0175700006295962","0.0895209855431432","0.0269334502862503","0.0315868004737145","0.126463714978472","-0.0133396869006064","0.0212372420681143","-0.029921917315954","-0.0386244609095966","0.0133541445669606",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000425_tp1","0.00523014557474828","-0.0110190689377148","-0.00625107843883599","0.0188649176962047","-0.00771070025856137","-0.00492014346577458","-0.0156562002367949","0.00634260870856737","-0.0222212172255162","-0.00453954882855771","0.0789774155869197","-0.0373878885729877","-0.0206272648006854","-0.0182977483185153","0.0910185766473644","0.0504383121631178","0.0309400138906273","-0.0278351683848854","0.0431200873182608","-0.070679891519068","-0.0400296258286015","0.0469098446507519","0.0587693154483181","-0.0321107931021346","0.0664001376634985","0.0115621438273112","-0.0254952496395832","-0.0608017202787677","0.132310388054653","-0.0240749942890697","-0.0537704326655057"
"SAM000426_tp1","-0.0240569729679319","-0.0238109369266934","-0.0342345398592256","-0.0018316752820647","-0.00977637851549629","-0.0149069359793875","-0.00978030480834743","-0.0071943967173215","0.134859721616764","0.129561136934226","-0.0262670743513933","-0.0449558194185788","-0.0209002656207571","0.0859498362669115","0.00111991102005937","0.0517991240412026","0.0766049336694803","0.0159376593251974","-0.0201802156427353","-0.0127987534569847","0.0132557943663682","0.0573642381295727","0.00403005061602579","0.00619318996328231","-0.00868420041850097","0.00942066699118115","0.000904077015223283","-0.0485296153318935","0.0913187118054831","0.0605947464677838","-0.0272651618483745"
"SAM000426_tp2","0.00910072773433714","-0.0275820010259267","0.00613119984465875","-0.00771165755778299","-0.00504315422376882","-0.0124266049738719","0.0251308937296046","0.0468671207196674","-0.0258610284550618","0.0386208001193784","0.0266921654483686","-0.0306675087559284","0.00358441854666526","0.111292745020171","0.0139899548860525","0.0279221879593614","0.0919408956724279","-0.0271451303550223","-0.00603075320877429","-0.0202213556227138","-0.0175258726809704","0.0369862664100979","0.0146479239588867","0.0519982221656082","-0.0427574369582649","0.0334924264501748","-0.0220391594829371","-0.0376744505757889","0.088168319096132","0.227930514803147","0.00103602645066842"
"SAM000427_tp1","0.0282393375678685","-0.0181570626109272","0.00681136044560019","0.0042437609283313","-0.00398499127119302","-0.0103656298282742","-0.0247217531214676","-0.00748287699601964","-0.0325964177028111","0.0143571993841751","-0.00058517297436878","-0.0381621166810085","-0.0165742449953213","0.0265459273298889","-0.00770194356802127","0.0217052538988881","6.71950444658989e-05","0.023214373879826","-0.0052114920926908","-0.0167690441773124","-0.00947197409056947","0.03770686711666","-0.0312653263499553","-0.0521314070230242","-0.0270044594295295","-0.00531154837560351","-0.0167503455542112","-0.0577041200554248","-0.0371974440505202","-0.047071951893599","-0.017194569047251"
"SAM000427_tp2","0.106790293543325","-0.0237552034384408","0.108500924000352","0.0124051660176476","-0.00736428365409234","-0.00760046383173466","-0.00712206030182718","0.0103924098696338","-0.0673709258881312","0.0134713043494624","-0.01240183541778","-0.0332458346196426","0.0106773588954688","0.0339648272680369","0.00101234811302296","0.0071925773947858","-0.0149501018570127","0.00792834417427709","-0.013013539853795","-0.00327719477893578","-0.0247677605389467","0.0228509244587998","-0.0418876899620885","-0.0406895202573392","-0.0181116035912547","0.018402525553413","-0.0244486239800407","-0.0376819170739054","-0.0125943973168002","-0.0273693397597515","0.00129285107259557"
"SAM000428_tp1","-0.021330910092946","-0.0308870516093459","-0.0210626343379556","0.00328135754327261","-0.00869392501254312","-0.0097228724356139","-0.0224418285697231","-0.000427251758108883","0.00384319731748217","0.00620411302225368","-0.0261836200506443","-0.0422614224725944","-0.0138026954124496","0.134607814541853","-0.0160890672326174","0.0655311651911665","0.00684819938044359","0.0605203831997128","0.00750662007765325","-0.011611339005543","0.0344761932922935","0.0667541434724829","-0.0159512387388638","-0.0605632488810145","0.0151653982066388","-0.0540929248181284","0.0531955549208122","0.0394053180660197","0.039382055546041","-0.0166547509854306","0.0469197551399612"
"SAM000428_tp2","0.0110766693960768","-0.0187496829079903","0.0232625543026848","-0.0061524960228516","-0.00145505908718655","-0.0104651109059732","-0.0168130046700513","0.00522819755711564","-0.0191563981680282","0.00711355201766883","-0.0139867138716881","-0.0386945088405981","0.128900066510804","0.0815009537545624","-0.00324119230270212","0.0482215125749885","-0.0536451009299424","0.0258510273377026","-0.0198033800710793","0.00941113796913764","0.0159673025652409","0.0809497635827071",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000429_tp1","0.0178718349703655","-0.0459561941406018","-0.0273354677082545","-0.0111378299263317","-0.00630929706956087","-0.00943513417252041","-0.0237996469728331","-0.013166422839144","-0.0218101474648144","-0.00184928327099139","-0.0123793219244666","0.00508655900836329","-0.017147014475702","0.0565645327476825","-0.0078103673272622","-0.0115946337993417","0.0142652812296344","0.00683484926421283","0.0299195819466745","-0.034725596803673","-0.02187206603787","-0.0242255217585862","-0.0681119830298426","-0.0273567566141018","-0.020660782024334","0.0238267941930777","-0.0264028271352791","-0.0390715923520445","0.0358907124156175","0.0016023151234589","-0.0611382264435389"
"SAM000429_tp2","0.0536212827864534","-0.0348892008533081","0.0199622416726828","-0.0083457940246358","-0.00838009882298895","-0.0116716114297897","-0.0212220274809866","-0.0111507212041402","-0.044117751714978","0.00951939024446317","-0.00908868766388302","0.0208832200585105","-0.0171199394719177","0.0527765795006359","0.0170379204436099","-0.0306413250816953","0.0356209953525811","-0.0227127387227666","0.039779926730993","-0.0154511313897168","0.0650666255681043","-0.114841014759415","-0.0184873991386046","-0.0316402111487016","0.00205815972361851","0.00329594045606881","-0.0244159423765686","-0.0220942397872018","0.0428279781361302","0.0119742402972642","-0.0515648958339423"
"SAM000429_tp3","0.0178336552583841","-0.0343183650396933","-0.0253632310552362","-0.011077814388979","-0.0113278181987739","-0.00619671885108889","-0.0247883950443738","-0.0127684338388478","-0.0274381510983975","-0.00260770693814587","-0.00459691974419105","-0.0121098154419111","-0.0226273828222727","0.0653010135602682","0.00374283682582989","-0.0293432217563827","0.00715646792636477","-0.0151652028185157","0.0108622931203356","-0.00873335292451802","-0.018282353237314","-0.102558136361569",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000430_tp1","-0.00865450864379377","-0.0367635861171388","-0.023557119264523","-0.00668711140806373","-0.00884324175065859","-0.0117489763530556","-0.0241070557307891","-0.0113179192803915","-0.0195029577277474","0.0129214552384645","-0.0207484084385046","0.0234427606319451","-0.0222418770528544","-0.0216417521628886","-0.0558602625966937","-0.0299017901915881","-0.0853385513121883","0.0155185999839479","-0.0667452884193024","-6.07207899085108e-05","-0.0303240305822402","0.0703188917996054","-0.0266233524681208","0.0132679365372206","-0.0383208744661626","0.0233573449399137","-0.0323528886512236","0.0161382802285455","-0.0592470694924421","0.0238076831300859","-0.041095459477098"
"SAM000431_tp1","-0.0051883773722781","-0.0212174326775981","-0.0181656425574713","-0.0110156423210725","-0.00792765194836325","-0.0129293827006091","-0.0284888690592111","-0.0138313001066334","0.0016990744412954","-0.00212836764246303","-0.0228047478847371","0.0110940917212126","-0.00137250477198172","-0.0173760672671154","0.0886519293045977","-0.00252040728968295","-0.0179313296434469","0.000641949953866773","-0.00405507436506196","-0.0410601293880481","-0.0260917160614725","0.0211959003269625","-0.0226902894837312","-0.0530987639464043","-0.027709369446199","-0.0351993260499916","-0.024384831653689","0.058148978952159","-0.0395041386887393","-0.0192819984441924","-0.00617051312138576"
"SAM000431_tp2","0.0175394151141429","-0.0264554248293728","0.0267606578599487","-0.011164413144068","-0.00646296931913322","-0.00361311228681506","-0.0236888381806883","-0.00587400158832853","-0.0255048881817494","-0.00171958524704325","-0.0180046269128889","0.0168308519039553","-0.00231352883527703","0.0335515095722776","0.0855212735744205","-0.021392770650556","0.0469172983481186","0.0749321630141413","0.0254927057605105","-0.0421691607043763","-0.00748561999756672","-0.046350412505379",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000433_tp1","0.000356824502137675","-0.0105069183598878","-0.0438719042258949","-0.0115207129515714","-0.000262753468559002","0.0150206300773761","-0.0161258733965881","-0.0144458427351864","-0.00688651553491591","-0.0165575016717767","0.0011558296091906","-0.0372862661196929","-0.0207141947575112","-0.0213561779795653","-0.0323380504813869","-0.0338604767371821","0.0494431695492383","-0.00602436214007869","-0.0751770385875415","0.14432756416054","0.0265276118881317","-0.065780546453258","0.00616310684355476","-0.0358836072120119","0.0249568972297866","-0.0243230086983082","0.00902745394784679","-0.00223678923378444","-0.00245951187732095","-0.0240943453080102","0.02377903178274"
"SAM000433_tp2","0.0173052816276402","-0.00693767117557762","0.00587789447233327","-0.0114665010257125","-0.00174866973258828","0.000170072981950282","-0.0156814320076325","-0.00135242052482267","-0.0289689865091295","-0.0206154281819716","-0.0179690683415595","-0.0311466639830724","-0.0156001744135935","-0.0178520743366222","-0.0350255411092723","-0.0308288057460207","0.0372994715601338","-0.00836362428889315","-0.0824185701438774","0.153193672987431","0.00220482377385341","-0.088499417929344","-0.0599054856698793","-0.0182916306162647","-0.017132273715668","-0.0381130180120162","-0.0155153134194999","-0.00575666826034087","0.00181243440451524","-0.0300249917341918","0.000755058217771616"
"SAM000433_tp3","0.0770117921956168","-0.010782876192095","0.0915049991069577","-0.000970755246497015","-0.00216679855433597","-0.00768542318058288","-0.0263120427617792","0.0313971704888609","-0.0546746547475244","-0.00213697460333662","0.226539386172383","0.0119517859351896","0.0401013739770833","-0.0157885566523248","-0.0232886952398357","0.00209491428770197","0.057713684645815","0.00017143592371719","-0.0590711555138596","0.132346327727452","0.0121859176672276","-0.0104371976964619",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000434_tp1","-0.00657179420268794","0.0421200946085797","-0.019608148936423","-0.0110704843664857","-0.0091501154613566","0.00516899100940093","0.0344586178653854","-0.00901210320195872","0.0587292945232444","0.012583029740641","-0.0302899619510463","-0.0397876999478365","-0.0206327622584277","-0.043057928616267","0.0566012507794793","0.0393032599443503","-0.00962617801743397","-0.0443763040115734","0.109427761826158","0.00771867124529921","-0.0146200725336514","0.0409199472497119","0.029009229246738","0.222746620724334","-0.0203390064506324","0.0428488542544771","-0.00964002357402498","-0.0113164326822797","0.040995952127284","0.00580361861094536","-0.0116942598331558"
"SAM000434_tp2","0.0118818461596278","0.0793925203501972","0.0679395348663974","-0.0110704843664857","-0.00205870050901178","0.00482924112211545","0.0901496169746937","-0.00541046435488269","-0.00244677941454593","0.000714848842768346","-0.023200604381941","-0.0315361930837341","-0.0207409170311528","-0.0502831337937802","0.0436255004784852","-0.0126556978154922","-0.0593400555758652","-0.0253196293446963","0.0428850433522049","0.020283980941114","0.00136839162862245","0.0261635589100101","0.0964575577254282","0.159808496808075","0.0352258716295447","0.0799542470065667","0.000256780164365524","-0.0143969500766308","0.0787119843171862","0.00563621886531934","0.00711515544333537"
"SAM000434_tp3","-0.0313010497677844","0.00828038893753484","-0.03680945957995","-0.0110704843664857","-0.00679322424906769","-0.014292362571762","0.00607632076840593","-0.0127444403862997","0.0510268479035702","6.34977822817723e-05","-0.033392206644332","-0.0449933572332771","-0.0236253128776754","-0.0366663276451778","0.046033209231796","0.0114906315974757","-0.00981936501603972","-0.0497149876007638","0.0899283912037451","0.0298964574814223","-0.015827521028306","0.0162091497398208",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000436_tp1","-0.00740448259635583","-0.0231044095451994","-0.0307678454713524","-0.0110736691346356","-0.00127879548045616","-0.000126483870835164","-0.0207433599606533","-0.00468771414082115","-0.0257906723688767","-0.00472857783725117","-0.0163160533697379","-0.0441863023311902","-0.020490191233746","-0.0265348530619099","0.0132958898243536","0.0132047033249197","-0.00950987110477263","0.00588270464957553","-0.0140698684146979","0.0277750864862961","-0.0378255167234738","0.0440223142952129","0.0175536413300171","-0.0516830902643306","-0.0015261336022136","0.00140786410554665","-0.0053023311349569","0.0183690469686807","-0.0243337661851419","-0.0239995012136626","-0.00616852940265462"
"SAM000436_tp2","0.0353983068583912","-0.0377639669294786","0.0020946538596316","-0.0110993003204685","-0.00397818625907811","0.00172177240827871","-0.0210806639456634","0.0117683417833283","-0.0625053559393534","0.00684625094782419","-0.00816618609258475","-0.0418123160136622","-0.0199361835693248","-0.0034672023008148","0.0109441800409884","0.0153830414743713","0.0363631790519951","0.0417129607122343","-0.000671082110687514","0.0426964303163381","-0.0326097370531394","0.0317273652050723","0.0343440620972335","-0.0565975036236652","0.0555308861050092","-0.00864428460623452","0.00934273716149322","0.0430273044549015","0.0514240682518994","-0.0347342693200745","0.0626051044624911"
"SAM000439_tp1","-0.0382324716021722","0.013154393455082","-0.0343742958987279","-0.0110704843664857","0.0018223733586728","-0.0109575363210404","0.0602190779671378","-0.0112247919761368","0.0360112374059393","-0.0403498662035043","-0.023065760433331","-0.040851797626748","-0.0173916026726854","0.0120092484496546","-0.00466928287868912","0.00497339700103918","-0.0206914122116094","0.0201268932636086","0.00479879939608948","-0.0408421663512207","0.00768943249244738","0.0159026602928395","-0.025058492979765","-0.0668515112935787","-0.0182738322019654","0.0365998899078971","-0.0128768016229574","0.0469439494147552","-0.0192834928816258","-0.0276770783073069","0.0140901667870951"
"SAM000440_tp1","-0.013485031811131","-0.0271342504829269","0.00189326161588818","0.012915492229867","-0.00784319313115358","-0.013406861164583","-0.0143952638616599","-0.0112039775765492","-0.0169502180044958","-0.00772610104935564","-0.015159739465176","-0.0445292001622792","0.0206098078560064","-0.0091257523833886","-0.0368637286465127","-0.0154028535064742","-0.0212823504415607","-0.000980733991938645","0.0348566018442829","-0.03008633997266","-0.0207335885313528","0.0431373584003957","-0.0733975325722166","-0.044171316818074","-0.0756233093482902","0.0570272310453496","-0.0380793729688032","-0.0343532138148676","-0.0838300809507666","-0.0198339223333027","-0.0390881915156477"
"SAM000440_tp2","-0.0157888887956237","-0.0189709038217775","0.0351960485706692","0.00859906158468497","-0.0100842235473858","-0.0100964252347631","-0.00416193084423749","-0.00719314968877878","-0.0381050767625122","-0.00882643684518237","-0.00512052828381126","-0.0399825664893752","-0.0056173316888698",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0693027450085908","-0.0895087145012549","0.0614324933538268","-0.0603373417836403","-0.00573530534991478","0.0503106144439142","-0.0712732576722871","-0.053254172724","0.00937115153298899"
"SAM000444_tp1","-0.00393469861528632","-0.0493924198959701","-0.00754584803497373","-0.00399135232681077","-0.00645875266166339","-0.0102134442122423","-0.0143139522139241","0.000195885903148313","-0.0232343111807102","0.0420194973092345","0.0127827433986591","0.0851706389382232","-0.01879914277705","0.0591505167216036","-0.0150838721321917","0.0283132705909498","0.00916584612560349","-0.0178340420017157","-0.000126109416834304","-0.0512003547293077","-0.0161403683426836","0.0331670935092637","0.0246013607406449","-0.0295772008968496","0.0394791672405643","0.0192253094854004","0.0253650380154034","-0.0394975384103018","0.0198383779240188","0.0672985462854781","-0.053993826274942"
"SAM000444_tp2","-0.0117048158287695","-0.0449714453569839","-0.00830976316784776","-0.00231355221381707","-0.00315160379785477","-0.0145624835928609","-0.0184288128918068","0.00118455422597098","-0.0126294035238062","0.0537549781168412","-0.00504704491924495","0.132843880601075","-0.0215502377459978","0.0585096994617116","-0.0125802549297906","0.00694862500367616","0.0182726708961043","0.00879592418136544","0.0235541444581895","-0.0442399761507899","-0.0298184566880559","0.00201277774149562","0.00894802927973286","-0.0267827637302097","-0.0258366154557026","-0.0776674531604475","-0.00439520231491678","-0.058052303860094","-0.0337746406599512","0.167677649162507","-0.0325495306771288"
"SAM000445_tp1","-0.0202210444086638","-0.0152581024988519","-0.0216877902817991","0.0145887846755652","-0.00955991772827501","-0.012242972444041","-0.0189582743658801","-0.0100474908181954","0.0641887772790082","0.0744112704569004","-0.0292864066009452","-0.0392293599923962","-0.022682576569384","0.0380238753954377","-0.0178545682650173","0.00827557781060985","0.0891157403404685","-0.0367821783275004","0.0150132395383815","-0.0141495980790865","-0.0281899015516352","0.048777425946866","0.0209336273466097","-0.0461091580211068","-0.00398773942129728","-0.0614965506430565","-0.00752608264967751","0.0379890678580576","0.0126023289651413","-0.022416580855087","0.0665354659445633"
"SAM000445_tp2","-0.0156874153586013","-0.0338074725193028","0.00449514595441532","0.0242215470149685","-0.00962035959914991","-0.0129673597437143","-0.0247015001715887","-0.00207524992384927","0.00623621227115239","0.0598841034817307","-0.0226437736622978","-0.0384394037150776","-0.0207234832246752","0.0223729308824066","-0.0339644501199165","-0.0283738869092862","0.0640876604468018","-0.0230949522920079","0.0090833727421136","0.00395496226689923","-0.0167263332486285","0.0140671920883157","-0.0432212813369539","-0.0184036803139713","0.00325310319370515","-0.00897771370984975","-0.0250575697520314","0.00161859784554486","0.0392973277298909","-0.0205565178714184","-0.0116238343727332"
"SAM000446_tp1","-0.00672929212476295","-0.0471844245536031","0.0394972276834879","0.0465067341953541","-0.00821716647588127","-0.0151251226144928","-0.0203974494390506","-0.00352496179173916","-0.0717160060233759","0.0511501100121131","-0.00870574869310814","-0.0166151652419587","-0.00288094290800004","-6.83668873492526e-06","-0.0127696404455357","0.0424477275430655","0.00689637213820048","-0.0236739916802711","-0.0197637723072292","-0.0394850966186631","-0.0297173043928474","0.0582527604521143","0.071414466270414","-0.0345454416426863","0.0458709770327704","0.110364365302053","0.0271416972459285","0.00344920685083503","0.0454280720451317","-0.0401380115798075","0.0634124125766774"
"SAM000447_tp1","-0.0201729892809804","0.00869589509578126","-0.029347190305811","-0.0110704843664857","-0.00735666986455071","-0.0109750159182083","-0.0169569805154702","-0.0112022509137616","0.0198604716246625","0.0063452857023538","-0.0071785090767205","0.00482250514927984","-0.0178985889003789","0.00874675726023654","0.0170585383477265","0.0177609372774356","0.0149517315837293","-0.00218849112305183","-0.00755332704210863","-0.00124400881404544","-0.025974710219942","0.00975815315291009","-0.0101514725243401","-0.0239095820427484","0.0249940885917224","-0.0233945273787966","0.0109316017162045","0.0170677951006238","-0.0670185290725773","0.00247728997669003","0.00488253515044737"
"SAM000447_tp2","-0.000538790818067279","-0.00699766778243856","0.00932519531481855","-0.0110704843664857","0.000722026506031972","-0.00857151711928009","0.006955774999588","-0.0103347593943845","-0.00533012221254209","0.00537525958585994","0.00339665269365747","0.0062658434065923","-0.00578890185390306","0.0384117014647135","0.0151474916143142","-0.0117866006338903","0.0116725539927897","-0.0172649095992982","-0.0318038798659713","0.00091839809278783","0.00683022991638924","-0.0405479014607112","-0.0362950055802216","-0.0128892243795778","0.04048097541276","-0.0292123516262015","0.0241964741204772","0.0361879667551801","-0.0566470060952414","0.0502027825967017","0.0326046843987807"
"SAM000448_tp1","0.0596594182340605","0.106590682272091","-0.00376426704539169","-0.0110704843664857","0.00575730473134217","0.0638429204042362","-0.0206511134290512","-0.00752139099133681","-0.034318830123381","-0.0273718473936293","-0.0109271097001928","0.00090022898284338","-0.0104868137500145","0.0173364550513186","-0.0427982561875154","-0.0300026417851513","0.0315019469841007","0.04765389750979","0.0618473341538369","0.0101569606685034","-0.0141495227074188","-0.0129764898726755","-0.0231614419021264","0.0380317164828358","-0.0233663128155118","0.00175580034348296","-0.023004608604649","0.108940183094292","0.0163422311164778","-0.0250667290299345","0.00207889720591257"
"SAM000448_tp2","0.0190460004966259","0.0367986298231286","0.0450040233616414","-0.0110704843664857","0.0041857078607843","0.0113966583754565","0.00699342079442834","-0.0112936821810099","-0.0417074111753184","-0.0230444523503763","0.0716808874311658","0.014001658621697","-0.00515646478845899","0.057000684459918","-0.0399481977199103","0.0224102151254039","0.0677786769763663","0.108380151741535","0.0839524612577355","0.000794313410313237","0.0146926571535917","0.0450209608324668","0.020833010936036","-0.00453981155097088","-0.0214817586865662","-0.0208487344627889","-0.0165463854190162","0.0864262653025657","-0.0319048534294445","-0.0269235646828828","0.0507435664221833"
"SAM000450_tp1","0.00291988092862196","-0.0428086216840591","-0.0181765568878122","-0.0115509498799059","-0.0066214662781454","-0.0117197662891295","-0.0180002070312247","0.000768951575422159","-0.0228060657098556","0.0397720388745195","0.0226953280570395","0.0502597076936282","-0.0164055342116868","0.0182046826603785","0.0509974455422981","0.0680314489582235","0.102819518541579","0.0252237094309346","0.0211072572178095","-0.0128218779742925","0.00917458412915608","0.0204255277537425","-0.0188378077500387","0.0131333148550258","0.00932629744174721","0.0137546249339907","-0.0187918472595555","0.0279284042528399","0.051226730142202","0.0973143285663173","-0.0516056338009368"
"SAM000451_tp1","-0.0219685076114143","0.0241005073079833","-0.0392840748400859","-0.0110704843664857","0.00920637227445407","0.0305232076494448","0.0225415552829432","-0.0102993926937078","0.0284101370826996","-0.0321307829827239","-0.0127068887573665","0.0532378671077841","-0.00914707570419511","0.0234192639660685","0.016716275785291","0.0496491301015349","0.00622326274847259","0.0124410312477969","0.0111552054983716","-0.0412310912288408","-0.0108435041026095","-0.00277520382823602","0.0281085630129925","0.00302605541964326","0.113290226684539","-0.0158522457997727","0.0162809470168711","0.0731215813457752","0.0720600873474874","-0.0387800335703952","0.0468189317547072"
"SAM000452_tp1","-0.0190430578094121","-0.0161834887334999","-0.00410251214436315","-0.0109773099501951","0.0453698731955011","-0.0155292041069971","-0.000886045758834549","-0.0139499765493737","-0.0059783012000825","-0.0156507828214397","0.0470276477100288","0.00239417509966271","-0.0229524668910411","0.0426889095668745","0.016117656407333","0.0454392062179043","0.0809290384348453","-0.0554093981135022","0.158194694107818","-0.0297205660361561","-0.0544333935527837","0.0449621634969554","0.0267655621619433","0.0168527414733941","-0.00603854041005281","-0.0124924094978164","-0.0110398151268119","-0.0546455403872868","0.0858984123865793","0.041664024356863","-0.020063608409555"
